10797,LamarCo,38.0872307,-102.6207496
2415,LeadvilleCO,39.2508229,-106.2925238
2462,LincolnCountyCO,39.0457549,-103.3587288
1449,LittletonCO,39.613321,-105.0166498
2502,LongmontCO,40.1672068,-105.1019275
2513,LovelandCO,40.3977612,-105.0749801
2697,MoffatCountyCO,40.6138379,-108.2377519
2716,MonteVistaCO,37.5791696,-106.1480842
2724,MontroseCO,38.47831980000001,-107.8761738
4155,Newcastle-GlenwoodSprings-RifleCO,39.5347023,-107.7831198
2868,North_Denver_CO,39.7829668,-104.9914601
3002,ParkCntyCO,39.0897928,-105.5943388
3004,ParkerCo,39.51860020000001,-104.7613633
3133,PuebloCO,38.2544472,-104.6091409
10092,SaguacheCountyCO,38.0019623,-106.3463791
3455,SouthJeffersonCountyCO,39.6333213,-105.3172146
4208,SteamboatCO,40.4849769,-106.8317158
4341,SterlingCO,40.6255415,-103.207709
3537,StrasburgCO,39.7383163,-104.3232924
3554,Summit_County_CO,39.5911871,-106.0640179
4025,Telluride_CO,37.93749390000001,-107.8122852
3637,Thornton_Freecycle,39.8680412,-104.9719243
3672,TrilakesCO,39.0916586,-104.872758
3673,TrinidadCO,37.1694632,-104.5005407
3720,VailFreecycle,39.64026379999999,-106.3741955
10899,WaldenCo,40.73164329999999,-106.2836373
3813,Washington_County_Freecycle,40.063745,-102.989615
1713,WestcliffeCO,38.1347219,-105.4658353
3867,WestminsterCO,39.8366528,-105.0372046
3887,WheatRidge-EdgewaterCO,39.75304250000001,-105.0641503
10561,WindsorCo,40.4774818,-104.9013617
3994,YuccaValleyCA,34.11417429999999,-116.432235
3992,yumacountyfreecycle,40.1448234,-102.2547919
1261,CentralOahuHI,21.303113,-157.8544033
5058,HawaiiKai,21.2962334,-157.7019881
1208,HiloHI,19.7070942,-155.0884869
1395,Honolulu,21.3069444,-157.8583333
11199,Kailua-KonaHI,19.639994,-155.9969261
2295,KauaiFreecycle,22.0964396,-159.5261238
2607,MauiHI,20.7983626,-156.3319253
??,AdaCountyFreecycle,43.61871019999999,-116.2146068
9664,ArcoID,43.6365693,-113.3002844
192,BinghamCountyID,43.2112303,-112.3624146
287,BonnersFerryID,48.6913257,-116.3163092
383,BurleyRupertID,42.5357428,-113.7927948
417,Caldwell_ID,43.66293839999999,-116.6873596
637,CoeurdAleneID,47.6776832,-116.7804664
5151,FremontCountyID,44.2242743,-111.4790031
1933,GardenValleyID,44.0919511,-115.9544145
2054,HaileyID,43.5196288,-114.3153245
2214,IdahoFallsID,43.49165139999999,-112.0339645
5803,JeffersonCountyID,43.7640903,-112.2493671
4912,lemhicountyfreecycle,45.0364592,-113.9230554
5176,LewisCountyID,46.2664791,-116.4054092
2443,Lewiston-ClarkstonFreecycle,46.4004089,-117.0011889
4255,MoscowIDFreecycle,46.73238749999999,-117.0001651
2756,MountainHomeID,43.13295039999999,-115.6911975
1505,NampaID,43.5407172,-116.5634624
2949,OrofinoID,46.479347,-116.2551395
2162,OwyheeCountyID,42.6827359,-116.0622892
159,PocatelloID,42.8713032,-112.4455344
3312,SandpointID,48.276577,-116.553465
4763,ShoshoneCountyID,47.1746948,-115.9104676
9666,StMariesID,47.3143541,-116.5626675
3622,Teton_County_ID_Freecycle,43.7845793,-111.1917625
11351,WaianaeHi,21.4359641,-158.1848755
5747,AddisonIL,41.93169599999999,-87.9889556
5473,algonquin_il_freecycle,42.1655801,-88.29424929999999
67,Alton_Freecycle,38.8906038,-90.1842764
87,AntiochIL,42.4772418,-88.0956396
4165,ArlingtonHtsILFreecycle,42.0883603,-87.98062650000001
130,AuroraILFreecycle,41.7605849,-88.32007150000001
170,BarringtonIL,42.15391409999999,-88.1361888
1198,BartlettIL,41.9950276,-88.1856301
178,BataviaILFreecycle,41.85002840000001,-88.3125738
212,BellevilleIL,38.5200504,-89.9839935
5767,BensenvilleILFreecycle,41.9550296,-87.94006569999999
4890,berwyn_freecycle,41.85058739999999,-87.7936685
235,BethaltoIL,38.9092138,-90.0406608
272,Bloomingdale-Freecycle,41.95752849999999,-88.0809036
280,BolingbrookIL,41.69864159999999,-88.0683955
284,BondCountyIL,38.90298499999999,-89.4742177
